subject	state	block	R_peak	T_delay
073	OM	02	255.914	0.492
073	OM	02	257.047	0.106
073	OM	02	258.155	0.496
073	OM	02	259.237	0.102
073	OM	02	260.278	0.487
073	OM	02	261.289	0.499
073	OM	02	262.263	0.497
073	OM	02	263.192	0.494
073	OM	02	264.097	0.495
073	OM	02	264.999	0.373
073	OM	02	265.919	0.392
073	OM	02	266.909	0.102
073	OM	02	267.971	0.498
073	OM	02	269.055	0.1
073	OM	02	270.154	0.101
073	OM	02	271.252	0.47
073	OM	02	272.337	0.499
073	OM	02	273.383	0.499
073	OM	02	274.428	0.492
073	OM	02	275.454	0.102
073	OM	02	276.463	0.113
073	OM	02	277.5	0.499
073	OM	02	278.533	0.389
073	OM	02	279.558	0.499
073	OM	02	280.551	0.499
073	OM	02	281.511	0.495
073	OM	02	282.462	0.497
073	OM	02	283.403	0.108
073	OM	02	284.368	0.473
073	OM	02	285.387	0.106
073	OM	02	286.509	0.442
073	OM	02	287.637	0.1
073	OM	02	288.744	0.499
073	OM	02	289.848	0.482
073	OM	02	290.926	0.498
073	OM	02	291.976	0.487
073	OM	02	292.957	0.49
073	OM	02	293.908	0.493
073	OM	02	294.829	0.111
073	OM	02	295.732	0.108
073	OM	02	296.649	0.486
073	OM	02	297.627	0.492
073	OM	02	298.692	0.383
073	OM	02	299.767	0.498
073	OM	02	300.848	0.499
073	OM	02	301.934	0.499
073	OM	02	303.016	0.499
073	OM	02	304.058	0.496
073	OM	02	305.04	0.104
073	OM	02	305.991	0.103
073	OM	02	306.92	0.101
073	OM	02	307.845	0.107
073	OM	02	308.792	0.102
073	OM	02	309.794	0.499
073	OM	02	310.888	0.498
073	OM	02	311.994	0.496
073	OM	02	313.067	0.418
073	OM	02	314.105	0.1
073	OM	02	315.127	0.488
073	OM	02	316.152	0.478
073	OM	02	317.194	0.494
073	OM	02	318.26	0.495
073	OM	02	319.294	0.499
073	OM	02	320.294	0.484
073	OM	02	321.278	0.108
073	OM	02	322.253	0.421
073	OM	02	323.283	0.496
073	OM	02	324.368	0.495
073	OM	02	325.485	0.376
073	OM	02	326.606	0.102
073	OM	02	327.723	0.499
073	OM	02	328.85	0.495
073	OM	02	329.946	0.494
073	OM	02	331.042	0.499
073	OM	02	332.152	0.101
073	OM	02	333.218	0.1
073	OM	02	334.231	0.485
073	OM	02	335.206	0.491
073	OM	02	336.167	0.489
073	OM	02	337.148	0.499
073	OM	02	338.195	0.488
073	OM	02	339.281	0.101
073	OM	02	340.373	0.499
073	OM	02	341.455	0.1
073	OM	02	342.541	0.491
073	OM	02	343.577	0.498
073	OM	02	344.562	0.495
073	OM	02	345.527	0.405
073	OM	02	346.468	0.105
073	OM	02	347.422	0.499
073	OM	02	348.412	0.102
073	OM	02	349.468	0.415
073	OM	02	350.564	0.102
073	OM	02	351.644	0.104
073	OM	02	352.722	0.496
073	OM	02	353.787	0.113
073	OM	02	354.832	0.499
073	OM	02	355.838	0.488
073	OM	02	356.784	0.493
073	OM	02	357.699	0.108
073	OM	02	358.602	0.108
073	OM	02	359.516	0.102
073	OM	14	1.071	0.108
073	OM	14	2.225	0.102
073	OM	14	3.346	0.489
073	OM	14	4.406	0.492
073	OM	14	5.429	0.476
073	OM	14	6.418	0.499
073	OM	14	7.364	0.105
073	OM	14	8.297	0.498
073	OM	14	9.235	0.484
073	OM	14	10.169	0.1
073	OM	14	11.145	0.482
073	OM	14	12.108	0.488
073	OM	14	13.082	0.109
073	OM	14	14.11	0.401
073	OM	14	15.168	0.104
073	OM	14	16.259	0.102
073	OM	14	17.364	0.499
073	OM	14	18.431	0.488
073	OM	14	19.478	0.497
073	OM	14	20.513	0.392
073	OM	14	21.528	0.101
073	OM	14	22.513	0.498
073	OM	14	23.474	0.498
073	OM	14	24.436	0.479
073	OM	14	25.391	0.498
073	OM	14	26.335	0.491
073	OM	14	27.288	0.492
073	OM	14	28.238	0.498
073	OM	14	29.216	0.102
073	OM	14	30.207	0.495
073	OM	14	31.218	0.453
073	OM	14	32.236	0.446
073	OM	14	33.261	0.498
073	OM	14	34.306	0.1
073	OM	14	35.312	0.499
073	OM	14	36.265	0.372
073	OM	14	37.202	0.481
073	OM	14	38.12	0.498
073	OM	14	39.051	0.391
073	OM	14	40.036	0.393
073	OM	14	41.162	0.449
073	OM	14	42.315	0.473
073	OM	14	43.473	0.498
073	OM	14	44.61	0.499
073	OM	14	45.718	0.488
073	OM	14	46.775	0.414
073	OM	14	47.798	0.492
073	OM	14	48.827	0.449
073	OM	14	49.803	0.427
073	OM	14	50.723	0.383
073	OM	14	51.628	0.419
073	OM	14	52.521	0.378
073	OM	14	53.442	0.495
073	OM	14	54.448	0.498
073	OM	14	55.511	0.394
073	OM	14	56.598	0.499
073	OM	14	57.688	0.496
073	OM	14	58.764	0.498
073	OM	14	59.813	0.491
073	OM	14	60.829	0.497
073	OM	14	61.826	0.102
073	OM	14	62.767	0.412
073	OM	14	63.69	0.499
073	OM	14	64.612	0.493
073	OM	14	65.556	0.102
073	OM	14	66.538	0.421
073	OM	14	67.57	0.378
073	OM	14	68.685	0.408
073	OM	14	69.798	0.372
073	OM	14	70.911	0.402
073	OM	14	72.03	0.498
073	OM	14	73.157	0.498
073	OM	14	74.272	0.102
073	OM	14	75.331	0.102
073	OM	14	76.335	0.491
073	OM	14	77.307	0.395
073	OM	14	78.258	0.382
073	OM	14	79.207	0.407
073	OM	14	80.188	0.369
073	OM	14	81.206	0.119
073	OM	14	82.274	0.101
073	OM	14	83.386	0.396
073	OM	14	84.532	0.419
073	OM	14	85.664	0.401
073	OM	14	86.787	0.103
073	OM	14	87.877	0.369
073	OM	14	88.952	0.105
073	OM	14	89.974	0.482
073	OM	14	90.942	0.398
073	OM	14	91.887	0.393
073	OM	14	92.84	0.394
073	OM	14	93.841	0.38
073	OM	14	94.934	0.458
073	OM	14	96.066	0.388
073	OM	14	97.201	0.104
073	OM	14	98.307	0.498
073	OM	14	99.422	0.492
073	OM	14	100.553	0.458
073	OM	14	101.653	0.105
073	OM	14	102.688	0.47
073	OM	14	103.672	0.104
073	OM	14	104.632	0.112
073	OM	14	105.591	0.38
073	OM	14	106.573	0.39
073	OM	14	107.605	0.379
073	OM	14	108.711	0.492
073	OM	14	109.858	0.391
073	OM	14	111.015	0.1
073	OM	14	112.16	0.418
073	OM	14	113.285	0.387
073	OM	14	114.369	0.498
073	OM	14	115.428	0.423
073	OM	14	116.456	0.497
073	OM	14	117.456	0.1
073	OM	14	118.445	0.1
073	OM	14	119.418	0.483
073	OM	14	120.394	0.489
073	OM	14	121.368	0.498
073	OM	14	122.342	0.498
073	OM	14	123.329	0.492
073	OM	14	124.308	0.499
073	OM	14	125.262	0.488
073	OM	14	126.2	0.489
073	OM	14	127.131	0.364
073	OM	14	128.054	0.108
073	OM	14	128.98	0.101
073	OM	14	129.928	0.493
073	OM	14	130.934	0.422
073	OM	14	131.923	0.498
073	OM	14	132.892	0.499
073	OM	14	133.862	0.499
073	OM	14	134.867	0.413
073	OM	14	135.885	0.105
073	OM	14	136.905	0.486
073	OM	14	137.881	0.494
073	OM	14	138.804	0.489
073	OM	14	139.69	0.499
073	OM	14	140.557	0.488
073	OM	14	141.42	0.478
073	OM	14	142.285	0.494
073	OM	14	143.173	0.1
073	OM	14	144.122	0.488
073	OM	14	145.118	0.379
073	OM	14	146.119	0.1
073	OM	14	147.136	0.499
073	OM	14	148.148	0.496
073	OM	14	149.155	0.498
073	OM	14	150.167	0.499
073	OM	14	151.138	0.495
073	OM	14	152.081	0.485
073	OM	14	153.003	0.496
073	OM	14	153.922	0.462
073	OM	14	154.848	0.412
073	OM	14	155.815	0.49
073	OM	14	156.851	0.493
073	OM	14	157.902	0.499
073	OM	14	158.965	0.378
073	OM	14	160.032	0.102
073	OM	14	161.057	0.106
073	OM	14	162.024	0.436
073	OM	14	162.97	0.427
073	OM	14	163.903	0.101
073	OM	14	164.851	0.1
073	OM	14	165.832	0.497
073	OM	14	166.869	0.495
073	OM	14	167.925	0.102
073	OM	14	169.003	0.38
073	OM	14	170.091	0.376
073	OM	14	171.152	0.499
073	OM	14	172.159	0.483
073	OM	14	173.138	0.377
073	OM	14	174.099	0.373
073	OM	14	175.078	0.432
073	OM	14	176.143	0.372
073	OM	14	177.312	0.394
073	OM	14	178.481	0.428
073	OM	14	179.652	0.37
073	OM	14	180.841	0.394
073	OM	14	182.008	0.388
073	OM	14	183.103	0.1
073	OM	14	184.142	0.408
073	OM	14	185.151	0.446
073	OM	14	186.158	0.483
073	OM	14	187.193	0.452
073	OM	14	188.283	0.374
073	OM	14	189.421	0.495
073	OM	14	190.564	0.499
073	OM	14	191.708	0.485
073	OM	14	192.83	0.437
073	OM	14	193.926	0.494
073	OM	14	194.998	0.104
073	OM	14	196.038	0.496
073	OM	14	197.05	0.1
073	OM	14	198.038	0.472
073	OM	14	199.012	0.1
073	OM	14	199.969	0.1
073	OM	14	200.915	0.494
073	OM	14	201.842	0.1
073	OM	14	202.749	0.495
073	OM	14	203.663	0.489
073	OM	14	204.592	0.494
073	OM	14	205.532	0.438
073	OM	14	206.478	0.379
073	OM	14	207.438	0.102
073	OM	14	208.425	0.101
073	OM	14	209.392	0.498
073	OM	14	210.397	0.494
073	OM	14	211.414	0.433
073	OM	14	212.462	0.105
073	OM	14	213.438	0.101
073	OM	14	214.372	0.417
073	OM	14	215.297	0.462
073	OM	14	216.198	0.488
073	OM	14	217.113	0.498
073	OM	14	218.042	0.372
073	OM	14	219.027	0.102
073	OM	14	220.01	0.492
073	OM	14	220.999	0.1
073	OM	14	221.982	0.498
073	OM	14	222.975	0.497
073	OM	14	223.916	0.498
073	OM	14	224.829	0.487
073	OM	14	225.732	0.42
073	OM	14	226.659	0.118
073	OM	14	227.645	0.497
073	OM	14	228.689	0.369
073	OM	14	229.747	0.102
073	OM	14	230.793	0.493
073	OM	14	231.853	0.384
073	OM	14	232.907	0.39
073	OM	14	233.918	0.492
073	OM	14	234.866	0.497
073	OM	14	235.782	0.486
073	OM	14	236.694	0.36
073	OM	14	237.626	0.393
073	OM	14	238.62	0.499
073	OM	14	239.667	0.367
073	OM	14	240.744	0.1
073	OM	14	241.827	0.482
073	OM	14	242.883	0.378
073	OM	14	243.945	0.478
073	OM	14	244.94	0.486
073	OM	14	245.893	0.488
073	OM	14	246.834	0.402
073	OM	14	247.78	0.421
073	OM	14	248.789	0.487
073	OM	14	249.924	0.492
073	OM	14	251.071	0.389
073	OM	14	252.198	0.483
073	OM	14	253.284	0.372
073	OM	14	254.341	0.362
073	OM	14	255.412	0.369
073	OM	14	256.486	0.477
073	OM	14	257.555	0.425
073	OM	14	258.659	0.383
073	OM	14	259.788	0.372
073	OM	14	260.912	0.104
073	OM	14	262.021	0.393
073	OM	14	263.108	0.498
073	OM	14	264.168	0.402
073	OM	14	265.199	0.494
073	OM	14	266.212	0.367
073	OM	14	267.214	0.494
073	OM	14	268.201	0.497
073	OM	14	269.182	0.496
073	OM	14	270.15	0.498
073	OM	14	271.095	0.499
073	OM	14	272.025	0.101
073	OM	14	272.956	0.493
073	OM	14	273.889	0.1
073	OM	14	277.735	0.487
073	OM	14	278.685	0.412
073	OM	14	279.607	0.368
073	OM	14	280.513	0.477
073	OM	14	281.466	0.488
073	OM	14	282.501	0.388
073	OM	14	283.622	0.499
073	OM	14	284.718	0.499
073	OM	14	285.775	0.383
073	OM	14	286.794	0.102
073	OM	14	287.778	0.102
073	OM	14	288.736	0.374
073	OM	14	289.677	0.495
073	OM	14	290.608	0.394
073	OM	14	291.562	0.498
073	OM	14	292.538	0.37
073	OM	14	293.513	0.499
073	OM	14	294.487	0.495
073	OM	14	295.441	0.486
073	OM	14	296.389	0.1
073	OM	14	297.3	0.483
073	OM	14	298.178	0.478
073	OM	14	299.036	0.483
073	OM	14	299.885	0.378
073	OM	14	300.74	0.483
073	OM	14	301.672	0.498
073	OM	14	302.718	0.493
073	OM	14	303.796	0.1
073	OM	14	304.853	0.499
073	OM	14	305.898	0.1
073	OM	14	306.917	0.1
073	OM	14	307.892	0.499
073	OM	14	308.832	0.498
073	OM	14	309.748	0.381
073	OM	14	310.663	0.358
073	OM	14	311.624	0.499
073	OM	14	312.67	0.382
073	OM	14	313.783	0.381
073	OM	14	314.913	0.498
073	OM	14	316.015	0.495
073	OM	14	317.062	0.102
073	OM	14	318.071	0.489
073	OM	14	319.04	0.102
073	OM	14	319.985	0.101
073	OM	14	320.933	0.104
073	OM	14	321.902	0.398
073	OM	14	322.95	0.364
073	OM	14	324.073	0.466
073	OM	14	325.217	0.494
073	OM	14	326.34	0.495
073	OM	14	327.445	0.497
073	OM	14	328.532	0.1
073	OM	14	329.572	0.378
073	OM	14	330.554	0.495
073	OM	14	331.513	0.38
073	OM	14	332.466	0.1
073	OM	14	333.448	0.375
073	OM	14	334.495	0.499
073	OM	14	335.575	0.495
073	OM	14	336.67	0.499
073	OM	14	337.765	0.49
073	OM	14	338.852	0.499
073	OM	14	339.913	0.499
073	OM	14	340.922	0.498
073	OM	14	341.904	0.499
073	OM	14	342.919	0.498
073	OM	14	343.948	0.104
073	OM	14	344.979	0.467
073	OM	14	346.021	0.1
073	OM	14	347.035	0.498
073	OM	14	348.069	0.474
073	OM	14	349.127	0.473
073	OM	14	350.163	0.489
073	OM	14	351.162	0.399
073	OM	14	352.15	0.105
073	OM	14	353.163	0.372
073	OM	14	354.172	0.492
073	OM	14	355.158	0.117
073	OM	14	356.12	0.102
073	OM	14	357.119	0.412
073	OM	14	358.158	0.1
073	OM	14	359.208	0.394
083	RS	01	1.286	0.255
083	RS	01	2.158	0.244
083	RS	01	3.013	0.249
083	RS	01	3.886	0.237
083	RS	01	4.772	0.246
083	RS	01	5.67	0.251
083	RS	01	6.575	0.247
083	RS	01	7.458	0.242
083	RS	01	8.314	0.245
083	RS	01	9.164	0.252
083	RS	01	10.011	0.247
083	RS	01	10.868	0.249
083	RS	01	11.713	0.243
083	RS	01	12.546	0.246
083	RS	01	13.348	0.251
083	RS	01	14.136	0.242
083	RS	01	14.922	0.248
083	RS	01	15.738	0.241
083	RS	01	16.593	0.244
083	RS	01	17.498	0.255
083	RS	01	18.417	0.241
083	RS	01	19.322	0.255
083	RS	01	20.21	0.243
083	RS	01	21.091	0.248
083	RS	01	21.957	0.238
083	RS	01	22.818	0.257
083	RS	01	23.667	0.25
083	RS	01	24.493	0.243
083	RS	01	25.302	0.25
083	RS	01	26.089	0.245
083	RS	01	26.868	0.246
083	RS	01	27.648	0.248
083	RS	01	28.428	0.248
083	RS	01	29.212	0.239
083	RS	01	29.997	0.24
083	RS	01	30.788	0.245
083	RS	01	31.606	0.248
083	RS	01	32.46	0.253
083	RS	01	33.335	0.24
083	RS	01	34.203	0.249
083	RS	01	35.06	0.251
083	RS	01	35.902	0.251
083	RS	01	36.729	0.246
083	RS	01	37.548	0.244
083	RS	01	38.364	0.245
083	RS	01	39.162	0.248
083	RS	01	39.941	0.252
083	RS	01	40.707	0.246
083	RS	01	41.475	0.238
083	RS	01	42.245	0.248
083	RS	01	43.04	0.248
083	RS	01	43.853	0.241
083	RS	01	44.674	0.238
083	RS	01	45.501	0.246
083	RS	01	46.34	0.248
083	RS	01	47.189	0.255
083	RS	01	48.057	0.247
083	RS	01	48.928	0.24
083	RS	01	49.789	0.238
083	RS	01	50.621	0.245
083	RS	01	51.444	0.242
083	RS	01	52.262	0.243
083	RS	01	53.083	0.24
083	RS	01	53.917	0.248
083	RS	01	54.741	0.245
083	RS	01	55.557	0.248
083	RS	01	56.382	0.242
083	RS	01	57.218	0.243
083	RS	01	58.095	0.248
083	RS	01	59.0	0.242
083	RS	01	59.912	0.251
083	RS	01	60.798	0.244
083	RS	01	61.662	0.24
083	RS	01	62.505	0.238
083	RS	01	63.351	0.25
083	RS	01	64.196	0.245
083	RS	01	65.043	0.238
083	RS	01	65.887	0.248
083	RS	01	66.724	0.25
083	RS	01	67.553	0.246
083	RS	01	68.385	0.251
083	RS	01	69.222	0.252
083	RS	01	70.074	0.245
083	RS	01	70.941	0.238
083	RS	01	71.805	0.25
083	RS	01	72.664	0.253
083	RS	01	73.533	0.243
083	RS	01	74.402	0.252
083	RS	01	75.282	0.254
083	RS	01	76.156	0.24
083	RS	01	77.018	0.239
083	RS	01	77.856	0.241
083	RS	01	78.678	0.238
083	RS	01	79.483	0.252
083	RS	01	80.283	0.251
083	RS	01	81.092	0.242
083	RS	01	81.919	0.238
083	RS	01	82.782	0.249
083	RS	01	83.666	0.245
083	RS	01	84.548	0.246
083	RS	01	87.17	0.245
083	RS	01	88.052	0.243
083	RS	01	88.934	0.24
083	RS	01	89.801	0.25
083	RS	01	90.649	0.241
083	RS	01	91.488	0.243
083	RS	01	92.314	0.257
083	RS	01	93.13	0.244
083	RS	01	93.943	0.246
083	RS	01	94.757	0.252
083	RS	01	95.571	0.242
083	RS	01	96.378	0.252
083	RS	01	97.193	0.238
083	RS	01	98.026	0.246
083	RS	01	98.88	0.248
083	RS	01	99.75	0.241
083	RS	01	100.6	0.252
083	RS	01	101.435	0.252
083	RS	01	102.27	0.239
083	RS	01	103.127	0.244
083	RS	01	104.009	0.242
083	RS	01	104.904	0.247
083	RS	01	105.792	0.237
083	RS	01	106.649	0.24
083	RS	01	107.487	0.24
083	RS	01	108.314	0.249
083	RS	01	109.148	0.242
083	RS	01	109.994	0.252
083	RS	01	110.862	0.246
083	RS	01	111.728	0.238
083	RS	01	112.572	0.25
083	RS	01	113.405	0.239
083	RS	01	114.218	0.249
083	RS	01	115.037	0.249
083	RS	01	115.862	0.244
083	RS	01	116.691	0.251
083	RS	01	117.539	0.246
083	RS	01	118.4	0.244
083	RS	01	119.257	0.245
083	RS	01	120.104	0.241
083	RS	01	120.938	0.247
083	RS	01	121.767	0.253
083	RS	01	122.596	0.248
083	RS	01	123.43	0.252
083	RS	01	124.273	0.248
083	RS	01	125.105	0.239
083	RS	01	125.922	0.255
083	RS	01	126.733	0.248
083	RS	01	127.542	0.24
083	RS	01	128.358	0.243
083	RS	01	129.185	0.252
083	RS	01	130.029	0.249
083	RS	01	130.868	0.252
083	RS	01	131.692	0.248
083	RS	01	132.504	0.254
083	RS	01	133.312	0.248
083	RS	01	134.108	0.249
083	RS	01	134.904	0.252
083	RS	01	135.693	0.244
083	RS	01	136.486	0.25
083	RS	01	137.284	0.253
083	RS	01	138.083	0.253
083	RS	01	138.867	0.248
083	RS	01	139.648	0.244
083	RS	01	140.434	0.241
083	RS	01	141.229	0.247
083	RS	01	142.043	0.249
083	RS	01	142.867	0.248
083	RS	01	143.699	0.252
083	RS	01	144.518	0.252
083	RS	01	145.325	0.25
083	RS	01	146.127	0.249
083	RS	01	146.93	0.246
083	RS	01	147.732	0.242
083	RS	01	148.542	0.249
083	RS	01	149.362	0.248
083	RS	01	150.182	0.248
083	RS	01	150.997	0.235
083	RS	01	151.802	0.247
083	RS	01	152.609	0.242
083	RS	01	153.418	0.252
083	RS	01	154.235	0.252
083	RS	01	155.063	0.246
083	RS	01	155.899	0.249
083	RS	01	156.733	0.251
083	RS	01	157.583	0.243
083	RS	01	158.44	0.246
083	RS	01	159.294	0.251
083	RS	01	160.134	0.251
083	RS	01	160.948	0.258
083	RS	01	161.748	0.237
083	RS	01	162.531	0.234
083	RS	01	163.311	0.251
083	RS	01	164.088	0.238
083	RS	01	164.872	0.249
083	RS	01	165.665	0.239
083	RS	01	166.449	0.252
083	RS	01	167.234	0.248
083	RS	01	168.019	0.242
083	RS	01	168.823	0.238
083	RS	01	169.649	0.25
083	RS	01	170.492	0.246
083	RS	01	171.332	0.243
083	RS	01	172.17	0.248
083	RS	01	173.008	0.25
083	RS	01	173.857	0.243
083	RS	01	174.702	0.237
083	RS	01	175.528	0.25
083	RS	01	176.334	0.245
083	RS	01	177.122	0.252
083	RS	01	177.906	0.252
083	RS	01	178.687	0.248
083	RS	01	179.476	0.24
083	RS	01	180.269	0.245
083	RS	01	181.068	0.249
083	RS	01	181.859	0.238
083	RS	01	182.659	0.238
083	RS	01	183.472	0.245
083	RS	01	184.307	0.246
083	RS	01	185.154	0.241
083	RS	01	185.989	0.248
083	RS	01	186.806	0.25
083	RS	01	187.612	0.242
083	RS	01	188.422	0.252
083	RS	01	189.238	0.253
083	RS	01	190.057	0.238
083	RS	01	190.864	0.249
083	RS	01	191.665	0.248
083	RS	01	192.47	0.241
083	RS	01	193.273	0.239
083	RS	01	194.088	0.244
083	RS	01	194.904	0.244
083	RS	01	195.715	0.252
083	RS	01	196.517	0.252
083	RS	01	197.314	0.252
083	RS	01	198.112	0.253
083	RS	01	198.915	0.249
083	RS	01	199.72	0.249
083	RS	01	200.533	0.252
083	RS	01	201.338	0.247
083	RS	01	202.136	0.248
083	RS	01	202.938	0.247
083	RS	01	203.744	0.243
083	RS	01	204.563	0.242
083	RS	01	205.391	0.252
083	RS	01	206.219	0.246
083	RS	01	207.044	0.242
083	RS	01	207.865	0.238
083	RS	01	208.687	0.254
083	RS	01	209.51	0.252
083	RS	01	210.344	0.241
083	RS	01	211.166	0.253
083	RS	01	211.982	0.242
083	RS	01	212.787	0.252
083	RS	01	213.592	0.248
083	RS	01	214.402	0.239
083	RS	01	215.228	0.252
083	RS	01	216.052	0.244
083	RS	01	216.867	0.251
083	RS	01	217.674	0.248
083	RS	01	218.474	0.246
083	RS	01	219.28	0.239
083	RS	01	220.094	0.246
083	RS	01	220.917	0.242
083	RS	01	221.751	0.247
083	RS	01	222.606	0.25
083	RS	01	223.463	0.234
083	RS	01	224.299	0.238
083	RS	01	225.116	0.242
083	RS	01	225.924	0.248
083	RS	01	226.731	0.245
083	RS	01	227.536	0.24
083	RS	01	228.343	0.25
083	RS	01	229.148	0.246
083	RS	01	229.943	0.252
083	RS	01	230.721	0.235
083	RS	01	231.492	0.244
083	RS	01	232.256	0.24
083	RS	01	233.021	0.25
083	RS	01	233.792	0.244
083	RS	01	234.584	0.247
083	RS	01	235.415	0.252
083	RS	01	236.258	0.238
083	RS	01	237.098	0.252
083	RS	01	237.929	0.242
083	RS	01	238.762	0.247
083	RS	01	239.595	0.252
083	RS	01	240.419	0.252
083	RS	01	241.233	0.251
083	RS	01	242.029	0.241
083	RS	01	242.8	0.25
083	RS	01	243.558	0.252
083	RS	01	244.305	0.243
083	RS	01	245.049	0.241
083	RS	01	245.795	0.233
083	RS	01	246.546	0.243
083	RS	01	247.301	0.243
083	RS	01	248.063	0.244
083	RS	01	248.822	0.246
083	RS	01	249.592	0.252
083	RS	01	250.369	0.238
083	RS	01	251.172	0.252
083	RS	01	251.998	0.248
083	RS	01	252.834	0.248
083	RS	01	253.672	0.252
083	RS	01	254.497	0.246
083	RS	01	255.31	0.253
083	RS	01	256.115	0.25
083	RS	01	256.92	0.242
083	RS	01	257.714	0.246
083	RS	01	258.501	0.244
083	RS	01	259.281	0.244
083	RS	01	260.048	0.236
083	RS	01	260.813	0.246
083	RS	01	261.589	0.251
083	RS	01	262.37	0.252
083	RS	01	263.171	0.25
083	RS	01	263.98	0.245
083	RS	01	264.79	0.248
083	RS	01	265.597	0.249
083	RS	01	266.408	0.253
083	RS	01	267.227	0.252
083	RS	01	268.058	0.246
083	RS	01	268.892	0.248
083	RS	01	269.723	0.238
083	RS	01	270.541	0.243
083	RS	01	271.348	0.248
083	RS	01	272.14	0.241
083	RS	01	272.928	0.25
083	RS	01	273.722	0.239
083	RS	01	274.525	0.254
083	RS	01	275.337	0.244
083	RS	01	276.163	0.254
083	RS	01	277.002	0.238
083	RS	01	277.84	0.241
083	RS	01	278.668	0.25
083	RS	01	279.489	0.251
083	RS	01	280.302	0.241
083	RS	01	281.098	0.242
083	RS	01	281.864	0.251
083	RS	01	282.622	0.252
083	RS	01	283.388	0.246
083	RS	01	284.167	0.232
083	RS	01	284.959	0.237
083	RS	01	285.77	0.245
083	RS	01	286.584	0.248
083	RS	01	287.408	0.249
083	RS	01	288.231	0.244
083	RS	01	289.043	0.248
083	RS	01	289.844	0.251
083	RS	01	290.639	0.236
083	RS	01	291.433	0.242
083	RS	01	292.228	0.245
083	RS	01	293.045	0.248
083	RS	01	293.867	0.248
083	RS	01	294.697	0.234
083	RS	01	295.522	0.249
083	RS	01	296.362	0.25
083	RS	01	297.217	0.237
083	RS	01	298.089	0.243
083	RS	01	298.97	0.242
083	RS	01	299.83	0.242
083	RS	01	300.668	0.244
083	RS	01	301.498	0.252
083	RS	01	302.332	0.241
083	RS	01	303.168	0.242
083	RS	01	304.005	0.246
083	RS	01	304.847	0.243
083	RS	01	305.682	0.25
083	RS	01	306.523	0.246
083	RS	01	307.368	0.243
083	RS	01	308.198	0.25
083	RS	01	309.008	0.242
083	RS	01	309.812	0.233
083	RS	01	310.607	0.241
083	RS	01	311.405	0.247
083	RS	01	312.206	0.244
083	RS	01	313.003	0.246
083	RS	01	313.804	0.242
083	RS	01	314.599	0.248
083	RS	01	315.406	0.243
083	RS	01	316.23	0.241
083	RS	01	317.067	0.242
083	RS	01	317.89	0.239
083	RS	01	318.71	0.238
083	RS	01	319.524	0.242
083	RS	01	320.337	0.248
083	RS	01	321.153	0.252
083	RS	01	321.968	0.236
083	RS	01	322.788	0.238
083	RS	01	323.607	0.241
083	RS	01	324.442	0.243
083	RS	01	325.306	0.242
083	RS	01	326.19	0.252
083	RS	01	327.058	0.245
083	RS	01	327.907	0.24
083	RS	01	328.741	0.244
083	RS	01	329.562	0.243
083	RS	01	330.378	0.248
083	RS	01	331.194	0.248
083	RS	01	331.991	0.247
083	RS	01	332.775	0.246
083	RS	01	333.554	0.245
083	RS	01	334.332	0.249
083	RS	01	335.127	0.234
083	RS	01	335.931	0.233
083	RS	01	336.753	0.246
083	RS	01	337.597	0.244
083	RS	01	338.452	0.247
083	RS	01	339.307	0.254
083	RS	01	340.154	0.249
083	RS	01	341.012	0.248
083	RS	01	341.858	0.241
083	RS	01	342.698	0.243
083	RS	01	343.512	0.245
083	RS	01	344.302	0.234
083	RS	01	345.073	0.245
083	RS	01	345.834	0.242
083	RS	01	346.592	0.248
083	RS	01	347.347	0.25
083	RS	01	348.099	0.255
083	RS	01	348.85	0.246
083	RS	01	349.602	0.235
083	RS	01	350.358	0.241
083	RS	01	351.126	0.252
083	RS	01	351.922	0.252
083	RS	01	352.752	0.244
083	RS	01	353.616	0.242
083	RS	01	354.495	0.242
083	RS	01	355.384	0.249
083	RS	01	356.282	0.248
083	RS	01	357.17	0.246
083	RS	01	358.042	0.251
083	RS	01	358.882	0.254
083	RS	01	359.704	0.247
083	RS	01	360.512	0.239
083	RS	01	361.319	0.251
083	RS	01	362.123	0.251
083	RS	01	362.928	0.247
083	RS	01	363.724	0.251
083	RS	01	364.502	0.247
083	RS	01	365.279	0.252
083	RS	01	366.074	0.255
083	RS	01	366.911	0.244
083	RS	01	367.8	0.249
083	RS	01	368.698	0.234
083	RS	01	369.597	0.256
083	RS	01	370.486	0.244
083	RS	01	371.378	0.254
083	RS	01	372.256	0.252
083	RS	01	373.111	0.242
083	RS	01	373.954	0.251
083	RS	01	374.788	0.242
083	RS	01	375.617	0.252
083	RS	01	376.436	0.254
083	RS	01	377.242	0.247
083	RS	01	378.032	0.252
083	RS	01	378.811	0.257
083	RS	01	379.587	0.243
083	RS	01	380.363	0.244
083	RS	01	381.149	0.242
083	RS	01	381.964	0.244
083	RS	01	382.79	0.238
083	RS	01	383.632	0.252
083	RS	01	384.466	0.243
083	RS	01	385.325	0.242
083	RS	01	386.199	0.244
083	RS	01	387.072	0.237
083	RS	01	387.922	0.247
083	RS	01	388.752	0.251
083	RS	01	389.567	0.242
083	RS	01	390.375	0.249
083	RS	01	391.179	0.248
083	RS	01	391.968	0.241
083	RS	01	392.754	0.252
083	RS	01	393.538	0.249
083	RS	01	394.335	0.252
083	RS	01	395.152	0.251
