subject	state	block	R_peak	T_delay
002	FA	02	264.778	0.15
002	FA	02	265.551	0.376
002	FA	02	266.306	0.374
002	FA	02	266.999	0.149
002	FA	02	267.687	0.148
002	FA	02	268.394	0.148
002	FA	02	269.119	0.378
002	FA	02	269.872	0.232
002	FA	02	270.672	0.149
002	FA	02	271.438	0.375
002	FA	02	272.164	0.149
002	FA	02	272.892	0.35
002	FA	02	273.613	0.145
002	FA	02	274.333	0.385
002	FA	02	275.071	0.378
002	FA	02	275.803	0.36
002	FA	02	276.511	0.147
002	FA	02	277.195	0.148
002	FA	02	277.9	0.148
002	FA	02	278.615	0.148
002	FA	02	279.294	0.499
002	FA	02	279.951	0.498
002	FA	02	280.597	0.124
002	FA	02	281.257	0.124
002	FA	02	281.935	0.148
002	FA	02	282.678	0.232
002	FA	02	283.465	0.15
002	FA	02	284.272	0.147
002	FA	02	285.048	0.152
002	FA	02	285.742	0.126
002	FA	02	286.407	0.122
002	FA	02	287.071	0.146
002	FA	02	287.745	0.124
002	FA	02	288.443	0.15
002	FA	02	289.183	0.148
002	FA	02	289.946	0.405
002	FA	02	290.698	0.148
002	FA	02	291.448	0.148
002	FA	02	292.17	0.145
002	FA	02	292.86	0.147
002	FA	02	293.561	0.145
002	FA	02	294.268	0.15
002	FA	02	295.008	0.148
002	FA	02	295.778	0.149
002	FA	02	296.561	0.149
002	FA	02	297.313	0.15
002	FA	02	298.023	0.376
002	FA	02	298.75	0.374
002	FA	02	299.485	0.378
002	FA	02	300.236	0.234
002	FA	02	301.022	0.177
002	FA	02	301.829	0.149
002	FA	02	302.608	0.382
002	FA	02	303.364	0.382
002	FA	02	304.125	0.379
002	FA	02	304.881	0.389
002	FA	02	305.652	0.149
002	FA	02	306.414	0.148
002	FA	02	307.138	0.149
002	FA	02	307.869	0.148
002	FA	02	308.618	0.404
002	FA	02	309.382	0.237
002	FA	02	310.202	0.146
002	FA	02	311.031	0.148
002	FA	02	311.852	0.15
002	FA	02	312.62	0.38
002	FA	02	313.351	0.379
002	FA	02	314.08	0.376
002	FA	02	314.806	0.151
002	FA	02	315.546	0.175
002	FA	02	316.311	0.379
002	FA	02	317.08	0.148
002	FA	02	317.805	0.148
002	FA	02	318.543	0.402
002	FA	02	319.306	0.234
002	FA	02	320.108	0.148
002	FA	02	320.947	0.147
002	FA	02	321.782	0.146
002	FA	02	322.588	0.148
002	FA	02	323.325	0.148
002	FA	02	324.02	0.148
002	FA	02	324.72	0.123
002	FA	02	325.418	0.148
002	FA	02	326.122	0.148
002	FA	02	326.849	0.149
002	FA	02	327.552	0.148
002	FA	02	328.232	0.146
002	FA	02	328.924	0.144
002	FA	02	329.638	0.374
002	FA	02	330.387	0.234
002	FA	02	331.178	0.15
002	FA	02	331.974	0.401
002	FA	02	332.744	0.149
002	FA	02	333.469	0.147
002	FA	02	334.21	0.397
002	FA	02	334.95	0.148
002	FA	02	335.696	0.149
002	FA	02	336.435	0.147
002	FA	02	337.124	0.144
002	FA	02	337.81	0.148
002	FA	02	338.511	0.148
002	FA	02	339.204	0.145
002	FA	02	339.92	0.23
002	FA	02	340.697	0.234
002	FA	02	341.505	0.401
002	FA	02	342.31	0.148
002	FA	02	343.087	0.382
002	FA	02	343.85	0.235
002	FA	02	344.631	0.235
002	FA	02	345.445	0.239
002	FA	02	346.267	0.149
002	FA	02	347.088	0.148
002	FA	02	347.86	0.15
002	FA	02	348.568	0.123
002	FA	02	349.25	0.143
002	FA	02	349.933	0.122
002	FA	02	350.619	0.146
002	FA	02	351.329	0.148
002	FA	02	352.078	0.148
002	FA	02	352.817	0.15
002	FA	02	353.547	0.15
002	FA	02	354.243	0.148
002	FA	02	354.916	0.124
002	FA	02	355.591	0.148
002	FA	02	356.267	0.146
002	FA	02	356.98	0.234
002	FA	02	357.768	0.149
002	FA	02	358.608	0.148
002	FA	02	359.463	0.147
002	FA	02	360.251	0.149
002	FA	02	360.954	0.125
002	FA	02	361.658	0.15
002	FA	02	362.386	0.236
002	FA	02	363.2	0.148
002	FA	02	364.012	0.148
002	FA	02	364.788	0.149
002	FA	02	365.509	0.132
002	FA	02	366.216	0.145
002	FA	02	366.93	0.148
002	FA	02	367.647	0.377
002	FA	02	368.388	0.399
002	FA	02	369.165	0.375
002	FA	02	369.892	0.148
002	FA	02	370.658	0.379
002	FA	02	371.419	0.378
002	FA	02	372.175	0.407
002	FA	02	372.941	0.379
002	FA	02	373.668	0.121
002	FA	02	374.361	0.148
002	FA	02	375.095	0.151
002	FA	02	375.829	0.148
002	FA	02	376.555	0.149
002	FA	02	377.254	0.15
002	FA	02	377.962	0.148
002	FA	02	378.684	0.149
002	FA	02	379.416	0.15
002	FA	02	380.122	0.149
002	FA	02	380.806	0.148
002	FA	02	381.506	0.148
002	FA	02	382.202	0.147
002	FA	02	382.911	0.148
002	FA	02	383.628	0.148
002	FA	02	384.317	0.147
002	FA	02	384.985	0.127
002	FA	02	385.668	0.148
002	FA	02	386.368	0.382
002	FA	02	387.122	0.235
002	FA	02	387.926	0.148
002	FA	02	388.718	0.149
002	FA	02	389.42	0.128
002	FA	02	390.101	0.146
002	FA	02	390.789	0.148
002	FA	02	391.495	0.378
002	FA	02	392.228	0.404
002	FA	02	392.987	0.15
002	FA	02	393.701	0.148
002	FA	02	394.386	0.148
002	FA	02	395.082	0.148
002	FA	02	395.792	0.15
002	FA	02	396.539	0.174
002	FA	02	397.321	0.15
002	FA	02	398.078	0.381
002	FA	02	398.807	0.147
002	FA	02	399.498	0.146
002	FA	02	400.203	0.15
002	FA	02	400.934	0.147
002	FA	02	401.654	0.148
002	FA	02	402.387	0.148
002	FA	02	403.112	0.148
002	FA	02	403.81	0.146
002	FA	02	404.524	0.146
002	FA	02	405.242	0.148
002	FA	02	405.967	0.149
002	FA	02	406.72	0.15
002	FA	02	407.46	0.148
002	FA	02	408.163	0.148
002	FA	02	408.869	0.151
002	FA	02	409.577	0.147
002	FA	02	410.298	0.148
002	FA	02	411.027	0.149
002	FA	02	411.727	0.148
002	FA	02	412.421	0.15
002	FA	02	413.121	0.376
002	FA	02	413.859	0.384
002	FA	02	414.626	0.234
002	FA	02	415.436	0.149
002	FA	02	416.24	0.395
002	FA	02	416.985	0.146
002	FA	02	417.663	0.499
002	FA	02	418.316	0.499
002	FA	02	418.956	0.499
002	OM	04	0.794	0.15
002	OM	04	1.499	0.149
002	OM	04	2.233	0.382
002	OM	04	2.994	0.234
002	OM	04	3.791	0.233
002	OM	04	4.6	0.15
002	OM	04	5.386	0.386
002	OM	04	6.152	0.384
002	OM	04	6.916	0.15
002	OM	04	7.665	0.149
002	OM	04	8.407	0.148
002	OM	04	9.131	0.149
002	OM	04	9.833	0.147
002	OM	04	10.553	0.15
002	OM	04	11.289	0.148
002	OM	04	12.032	0.375
002	OM	04	12.783	0.399
002	OM	04	13.559	0.232
002	OM	04	14.352	0.232
002	OM	04	15.156	0.232
002	OM	04	15.952	0.148
002	OM	04	16.732	0.382
002	OM	04	17.492	0.15
002	OM	04	18.234	0.148
002	OM	04	18.956	0.147
002	OM	04	19.652	0.149
002	OM	04	20.35	0.145
002	OM	04	21.04	0.148
002	OM	04	21.751	0.407
002	OM	04	22.516	0.234
002	OM	04	23.308	0.405
002	OM	04	24.092	0.403
002	OM	04	24.872	0.402
002	OM	04	25.653	0.39
002	OM	04	26.419	0.394
002	OM	04	27.163	0.148
002	OM	04	27.878	0.147
002	OM	04	28.573	0.146
002	OM	04	29.262	0.147
002	OM	04	29.976	0.235
002	OM	04	30.762	0.148
002	OM	04	31.621	0.147
002	OM	04	32.496	0.148
002	OM	04	33.371	0.122
002	OM	04	34.216	0.149
002	OM	04	35.001	0.381
002	OM	04	35.762	0.382
002	OM	04	36.522	0.376
002	OM	04	37.274	0.405
002	OM	04	38.034	0.389
002	OM	04	38.776	0.147
002	OM	04	39.481	0.149
002	OM	04	40.169	0.148
002	OM	04	40.862	0.145
002	OM	04	41.581	0.397
002	OM	04	42.352	0.15
002	OM	04	43.149	0.402
002	OM	04	43.917	0.398
002	OM	04	44.658	0.148
002	OM	04	45.352	0.148
002	OM	04	46.048	0.148
002	OM	04	46.763	0.148
002	OM	04	47.488	0.148
002	OM	04	48.232	0.148
002	OM	04	48.981	0.148
002	OM	04	49.717	0.147
002	OM	04	50.432	0.148
002	OM	04	51.12	0.147
002	OM	04	51.792	0.127
002	OM	04	52.463	0.124
002	OM	04	53.166	0.395
002	OM	04	53.91	0.233
002	OM	04	54.717	0.234
002	OM	04	55.531	0.15
002	OM	04	56.338	0.148
002	OM	04	57.122	0.15
002	OM	04	57.877	0.151
002	OM	04	58.606	0.15
002	OM	04	59.344	0.402
002	OM	04	60.117	0.233
002	OM	04	60.898	0.233
002	OM	04	61.701	0.151
002	OM	04	62.491	0.401
002	OM	04	63.264	0.394
002	OM	04	64.034	0.401
002	OM	04	64.803	0.4
002	OM	04	65.577	0.403
002	OM	04	66.357	0.4
002	OM	04	67.127	0.376
002	OM	04	67.846	0.147
002	OM	04	68.542	0.148
002	OM	04	69.247	0.148
002	OM	04	69.973	0.4
002	OM	04	70.747	0.235
002	OM	04	71.552	0.15
002	OM	04	72.342	0.152
002	OM	04	73.107	0.15
002	OM	04	73.862	0.377
002	OM	04	74.614	0.397
002	OM	04	75.389	0.148
002	OM	04	76.166	0.4
002	OM	04	76.942	0.398
002	OM	04	77.688	0.15
002	OM	04	78.394	0.149
002	OM	04	79.128	0.402
002	OM	04	79.882	0.235
002	OM	04	80.678	0.148
002	OM	04	81.515	0.147
002	OM	04	82.354	0.148
002	OM	04	83.168	0.15
002	OM	04	83.934	0.38
002	OM	04	84.662	0.148
002	OM	04	85.379	0.148
002	OM	04	86.124	0.232
002	OM	04	86.902	0.235
002	OM	04	87.713	0.149
002	OM	04	88.535	0.149
002	OM	04	89.331	0.402
002	OM	04	90.084	0.15
002	OM	04	90.787	0.148
002	OM	04	91.487	0.149
002	OM	04	92.192	0.404
002	OM	04	92.955	0.148
002	OM	04	93.792	0.147
002	OM	04	94.685	0.149
002	OM	04	95.593	0.122
002	OM	04	96.456	0.147
002	OM	04	97.26	0.402
002	OM	04	98.042	0.408
002	OM	04	98.829	0.402
002	OM	04	99.608	0.402
002	OM	04	100.386	0.398
002	OM	04	101.128	0.147
002	OM	04	101.823	0.149
002	OM	04	102.504	0.148
002	OM	04	103.178	0.148
002	OM	04	103.884	0.236
002	OM	04	104.686	0.146
002	OM	04	105.544	0.147
002	OM	04	106.41	0.148
002	OM	04	107.228	0.148
002	OM	04	108.031	0.148
002	OM	04	108.752	0.148
002	OM	04	109.471	0.377
002	OM	04	110.197	0.148
002	OM	04	110.906	0.149
002	OM	04	111.592	0.145
002	OM	04	112.257	0.499
002	OM	04	112.906	0.499
002	OM	04	113.554	0.148
002	OM	04	114.228	0.147
002	OM	04	114.95	0.233
002	OM	04	115.732	0.408
002	OM	04	116.522	0.235
002	OM	04	117.331	0.15
002	OM	04	118.122	0.391
002	OM	04	118.888	0.379
002	OM	04	119.629	0.148
002	OM	04	120.344	0.148
002	OM	04	121.063	0.148
002	OM	04	121.794	0.403
002	OM	04	122.553	0.382
002	OM	04	123.318	0.405
002	OM	04	124.078	0.151
002	OM	04	124.816	0.149
002	OM	04	125.544	0.148
002	OM	04	126.24	0.148
002	OM	04	126.924	0.148
002	OM	04	127.601	0.147
002	OM	04	128.308	0.398
002	OM	04	129.058	0.147
002	OM	04	129.899	0.147
002	OM	04	130.761	0.122
002	OM	04	131.613	0.148
002	OM	04	132.443	0.149
002	OM	04	133.232	0.382
002	OM	04	133.978	0.395
002	OM	04	134.719	0.148
002	OM	04	135.439	0.148
002	OM	04	136.17	0.406
002	OM	04	136.932	0.407
002	OM	04	137.718	0.382
002	OM	04	138.479	0.378
002	OM	04	139.22	0.148
002	OM	04	139.942	0.15
002	OM	04	140.675	0.388
002	OM	04	141.44	0.235
002	OM	04	142.242	0.404
002	OM	04	143.031	0.149
002	OM	04	143.792	0.149
002	OM	04	144.497	0.127
002	OM	04	145.182	0.147
002	OM	04	145.85	0.127
002	OM	04	146.531	0.147
002	OM	04	147.236	0.148
002	OM	04	147.988	0.4
002	OM	04	148.767	0.15
002	OM	04	149.554	0.151
002	OM	04	150.314	0.15
002	OM	04	151.025	0.123
002	OM	04	151.692	0.499
002	OM	04	152.338	0.489
002	OM	04	152.973	0.499
002	OM	04	153.618	0.148
002	OM	04	154.303	0.378
002	OM	04	155.058	0.148
002	OM	04	155.902	0.147
002	OM	04	156.73	0.148
002	OM	04	157.526	0.148
002	OM	04	158.272	0.148
002	OM	04	158.973	0.148
002	OM	04	159.669	0.145
002	OM	04	160.356	0.147
002	OM	04	161.068	0.149
002	OM	04	161.798	0.151
002	OM	04	162.538	0.148
002	OM	04	163.28	0.148
002	OM	04	164.022	0.148
002	OM	04	164.744	0.148
002	OM	04	165.47	0.149
002	OM	04	166.223	0.234
002	OM	04	167.01	0.238
002	OM	04	167.832	0.148
002	OM	04	168.662	0.148
002	OM	04	169.477	0.149
002	OM	04	170.263	0.381
002	OM	04	170.996	0.147
002	OM	04	171.679	0.149
002	OM	04	172.36	0.146
002	OM	04	173.041	0.147
002	OM	04	173.753	0.405
002	OM	04	174.511	0.236
002	OM	04	175.33	0.148
002	OM	04	176.171	0.151
002	OM	04	176.954	0.401
002	OM	04	177.703	0.148
002	OM	04	178.411	0.149
002	OM	04	179.112	0.148
002	OM	04	179.823	0.375
002	OM	04	180.573	0.397
002	OM	04	181.339	0.402
002	OM	04	182.12	0.407
002	OM	04	182.908	0.377
002	OM	04	183.659	0.15
002	OM	04	184.358	0.149
002	OM	04	185.047	0.148
002	OM	04	185.752	0.151
002	OM	04	186.494	0.398
002	OM	04	187.242	0.147
002	OM	04	188.012	0.15
002	OM	04	188.772	0.149
002	OM	04	189.492	0.147
002	OM	04	190.163	0.499
002	OM	04	190.821	0.147
002	OM	04	191.481	0.124
002	OM	04	192.162	0.149
002	OM	04	192.893	0.234
002	OM	04	193.692	0.148
002	OM	04	194.496	0.149
002	OM	04	195.274	0.152
002	OM	04	195.992	0.149
002	OM	04	196.689	0.148
002	OM	04	197.388	0.148
002	OM	04	198.113	0.394
002	OM	04	198.882	0.236
002	OM	04	199.672	0.4
002	OM	04	200.471	0.148
002	OM	04	201.239	0.148
002	OM	04	201.955	0.149
002	OM	04	202.636	0.499
002	OM	04	203.288	0.492
002	OM	04	203.924	0.144
002	OM	04	204.582	0.146
002	OM	04	205.268	0.375
002	OM	04	206.018	0.235
002	OM	04	206.834	0.235
002	OM	04	207.649	0.148
002	OM	04	208.422	0.149
002	OM	04	209.123	0.149
002	OM	04	209.828	0.149
002	OM	04	210.526	0.148
002	OM	04	211.222	0.149
002	OM	04	211.921	0.147
002	OM	04	212.601	0.148
002	OM	04	213.268	0.143
002	OM	04	213.928	0.499
002	OM	04	214.577	0.499
002	OM	04	215.228	0.124
002	OM	04	215.901	0.147
002	OM	04	216.679	0.148
002	OM	04	217.54	0.146
002	OM	04	218.398	0.147
002	OM	04	219.258	0.147
002	OM	04	220.087	0.148
002	OM	04	220.852	0.376
002	OM	04	221.576	0.147
002	OM	04	222.275	0.148
002	OM	04	222.974	0.146
002	OM	04	223.692	0.148
002	OM	04	224.434	0.148
002	OM	04	225.184	0.406
002	OM	04	225.944	0.151
002	OM	04	226.699	0.152
002	OM	04	227.426	0.148
002	OM	04	228.127	0.124
002	OM	04	228.808	0.147
002	OM	04	229.508	0.148
002	OM	04	230.213	0.148
002	OM	04	230.945	0.398
002	OM	04	231.721	0.176
002	OM	04	232.514	0.402
002	OM	04	233.272	0.149
002	OM	04	233.99	0.148
002	OM	04	234.68	0.144
002	OM	04	235.368	0.144
002	OM	04	236.082	0.148
002	OM	04	236.824	0.397
002	OM	04	237.593	0.148
002	OM	04	238.365	0.149
002	OM	04	239.112	0.148
002	OM	04	239.808	0.148
002	OM	04	240.491	0.148
002	OM	04	241.158	0.146
002	OM	04	241.823	0.146
002	OM	04	242.51	0.147
002	OM	04	243.218	0.149
002	OM	04	243.962	0.149
002	OM	04	244.715	0.148
002	OM	04	245.458	0.149
002	OM	04	246.162	0.151
002	OM	04	246.876	0.148
002	OM	04	247.604	0.384
002	OM	04	248.365	0.233
002	OM	04	249.166	0.148
002	OM	04	249.951	0.152
002	OM	04	250.687	0.149
002	OM	04	251.366	0.499
002	OM	04	252.018	0.499
002	OM	04	252.668	0.498
002	OM	04	253.312	0.147
002	OM	04	253.998	0.147
002	OM	04	254.745	0.232
002	OM	04	255.534	0.235
002	OM	04	256.352	0.148
002	OM	04	257.155	0.147
002	OM	04	257.922	0.401
002	OM	04	258.675	0.378
002	OM	04	259.427	0.376
002	OM	04	260.182	0.378
002	OM	04	260.934	0.406
002	OM	04	261.693	0.392
002	OM	04	262.462	0.151
002	OM	04	263.221	0.375
002	OM	04	263.943	0.148
002	OM	04	264.632	0.147
002	OM	04	265.324	0.146
002	OM	04	266.012	0.146
002	OM	04	266.73	0.382
002	OM	04	267.493	0.233
002	OM	04	268.298	0.148
002	OM	04	269.079	0.378
002	OM	04	269.829	0.148
002	OM	04	270.543	0.149
002	OM	04	271.297	0.393
002	OM	04	272.042	0.383
002	OM	04	272.807	0.4
002	OM	04	273.583	0.152
002	OM	04	274.319	0.148
002	OM	04	275.001	0.148
002	OM	04	275.669	0.147
002	OM	04	276.337	0.499
002	OM	04	276.993	0.146
002	OM	04	277.68	0.145
002	OM	04	278.398	0.15
002	OM	04	279.133	0.15
002	OM	04	279.811	0.499
002	OM	04	280.464	0.122
002	OM	04	281.127	0.147
002	OM	04	281.809	0.148
002	OM	04	282.547	0.401
002	OM	04	283.321	0.149
002	OM	04	284.114	0.149
002	OM	04	284.884	0.15
002	OM	04	285.596	0.149
002	OM	04	286.298	0.149
002	OM	04	286.986	0.147
002	OM	04	287.659	0.148
002	OM	04	288.337	0.148
002	OM	04	289.006	0.144
002	OM	04	289.668	0.146
002	OM	04	290.331	0.147
002	OM	04	290.998	0.146
002	OM	04	291.713	0.235
002	OM	04	292.532	0.147
002	OM	04	293.418	0.146
002	OM	04	294.3	0.148
002	OM	04	295.138	0.148
002	OM	04	295.91	0.151
002	OM	04	296.618	0.148
002	OM	04	297.312	0.147
002	OM	04	298.002	0.148
002	OM	04	298.708	0.151
002	OM	04	299.444	0.149
002	OM	04	300.184	0.147
002	OM	04	300.902	0.147
002	OM	04	301.591	0.145
002	OM	04	302.255	0.499
002	OM	04	302.911	0.148
002	OM	04	303.583	0.146
002	OM	04	304.272	0.148
002	OM	04	305.002	0.15
002	OM	04	305.76	0.149
002	OM	04	306.496	0.149
002	OM	04	307.218	0.148
002	OM	04	307.928	0.148
002	OM	04	308.602	0.499
002	OM	04	309.255	0.499
002	OM	04	309.904	0.147
002	OM	04	310.562	0.147
002	OM	04	311.228	0.499
002	OM	04	311.884	0.493
002	OM	04	312.525	0.488
002	OM	04	313.16	0.486
002	OM	04	313.792	0.499
002	OM	04	314.441	0.148
002	OM	04	315.129	0.148
002	OM	04	315.888	0.205
002	OM	04	316.69	0.148
002	OM	04	317.464	0.149
002	OM	04	318.225	0.151
002	OM	04	318.958	0.149
002	OM	04	319.656	0.148
002	OM	04	320.33	0.148
002	OM	04	321.014	0.147
002	OM	04	321.712	0.405
002	OM	04	322.472	0.232
002	OM	04	323.279	0.149
002	OM	04	324.071	0.148
002	OM	04	324.849	0.148
002	OM	04	325.592	0.148
002	OM	04	326.307	0.148
002	OM	04	327.022	0.148
002	OM	04	327.73	0.148
002	OM	04	328.468	0.148
002	OM	04	329.219	0.148
002	OM	04	329.942	0.151
002	OM	04	330.648	0.15
002	OM	04	331.378	0.149
002	OM	04	332.118	0.148
002	OM	04	332.872	0.148
002	OM	04	333.626	0.149
002	OM	04	334.385	0.149
002	OM	04	335.128	0.151
002	OM	04	335.831	0.148
002	OM	04	336.508	0.123
002	OM	04	337.172	0.123
002	OM	04	337.834	0.146
002	OM	04	338.526	0.147
002	OM	04	339.274	0.233
002	OM	04	340.081	0.148
002	OM	04	340.898	0.148
002	OM	04	341.708	0.147
002	OM	04	342.477	0.378
002	OM	04	343.204	0.148
002	OM	04	343.92	0.149
002	OM	04	344.622	0.147
002	OM	04	345.338	0.147
002	OM	04	346.052	0.147
002	OM	04	346.767	0.147
002	OM	04	347.442	0.124
002	OM	04	348.111	0.147
002	OM	04	348.802	0.147
002	OM	04	349.495	0.148
002	OM	04	350.231	0.149
002	OM	04	350.988	0.148
002	OM	04	351.737	0.148
002	OM	04	352.45	0.149
002	OM	04	353.126	0.499
002	OM	04	353.783	0.147
002	OM	04	354.446	0.148
002	OM	04	355.122	0.148
002	OM	04	355.818	0.149
002	OM	04	356.551	0.15
002	OM	04	357.284	0.148
002	OM	04	357.997	0.148
002	OM	04	358.682	0.147
002	OM	04	359.369	0.147
002	OM	04	360.066	0.148
002	OM	04	360.808	0.4
002	OM	04	361.584	0.407
002	OM	04	362.375	0.148
002	OM	04	363.16	0.378
002	OM	04	363.892	0.148
002	OM	04	364.582	0.148
002	OM	04	365.292	0.148
002	OM	04	365.998	0.383
002	OM	04	366.738	0.234
002	OM	04	367.53	0.234
002	OM	04	368.344	0.149
002	OM	04	369.159	0.149
002	OM	04	369.967	0.149
002	OM	04	370.718	0.382
002	OM	04	371.457	0.149
002	OM	04	372.188	0.149
002	OM	04	372.93	0.388
002	OM	04	373.697	0.149
002	OM	04	374.462	0.149
002	OM	04	375.212	0.15
002	OM	04	375.916	0.149
002	OM	04	376.598	0.148
002	OM	04	377.279	0.148
002	OM	04	377.972	0.146
002	OM	04	378.685	0.148
002	OM	04	379.461	0.148
002	OM	04	380.242	0.15
002	OM	04	380.996	0.151
002	OM	04	381.701	0.148
002	OM	04	382.383	0.147
002	OM	04	383.068	0.146
002	OM	04	383.76	0.148
002	OM	04	384.503	0.38
002	OM	04	385.263	0.149
002	OM	04	386.038	0.148
002	OM	04	386.758	0.148
002	OM	04	387.448	0.143
002	OM	04	388.14	0.144
002	OM	04	388.849	0.4
002	OM	04	389.6	0.235
002	OM	04	390.442	0.148
002	OM	04	391.294	0.148
002	OM	04	392.081	0.151
002	OM	04	392.818	0.148
002	OM	04	393.532	0.148
002	OM	04	394.256	0.148
002	OM	04	394.982	0.149
002	OM	04	395.718	0.15
002	OM	04	396.442	0.148
002	OM	04	397.132	0.145
002	OM	04	397.819	0.146
002	OM	04	398.51	0.148
002	OM	04	399.215	0.15
002	OM	04	399.92	0.125
002	OM	04	400.602	0.148
002	OM	04	401.279	0.148
002	OM	04	401.975	0.145
002	OM	04	402.663	0.146
002	OM	04	403.358	0.146
002	OM	04	404.029	0.146
002	OM	04	404.693	0.146
002	OM	04	405.382	0.148
002	OM	04	406.083	0.15
002	OM	04	406.778	0.147
002	OM	04	407.466	0.148
002	OM	04	408.17	0.372
002	OM	04	408.914	0.398
002	OM	04	409.688	0.235
002	OM	04	410.48	0.148
002	OM	04	411.252	0.389
002	OM	04	412.017	0.15
002	OM	04	412.765	0.15
002	OM	04	413.494	0.148
002	OM	04	414.182	0.147
002	OM	04	414.851	0.148
002	OM	04	415.526	0.149
002	OM	04	416.227	0.405
002	OM	04	416.994	0.149
002	OM	04	417.837	0.148
002	OM	04	418.682	0.147
007	RS	01	1.322	0.232
007	RS	01	2.125	0.233
007	RS	01	2.951	0.234
007	RS	01	3.758	0.232
007	RS	01	4.574	0.234
007	RS	01	5.382	0.234
007	RS	01	6.165	0.233
007	RS	01	6.977	0.234
007	RS	01	7.789	0.232
007	RS	01	8.615	0.238
007	RS	01	9.43	0.228
007	RS	01	10.223	0.236
007	RS	01	11.072	0.123
007	RS	01	11.928	0.122
007	RS	01	12.806	0.123
007	RS	01	13.666	0.121
007	RS	01	14.5	0.122
007	RS	01	15.358	0.122
007	RS	01	16.212	0.122
007	RS	01	17.064	0.233
007	RS	01	17.896	0.237
007	RS	01	18.716	0.234
007	RS	01	19.549	0.234
007	RS	01	20.372	0.234
007	RS	01	21.207	0.233
007	RS	01	22.003	0.233
007	RS	01	22.825	0.235
007	RS	01	23.648	0.234
007	RS	01	24.504	0.235
007	RS	01	25.325	0.234
007	RS	01	26.12	0.234
007	RS	01	26.96	0.235
007	RS	01	27.794	0.35
007	RS	01	28.662	0.234
007	RS	01	29.492	0.234
007	RS	01	30.316	0.236
007	RS	01	31.151	0.235
007	RS	01	31.997	0.234
007	RS	01	32.831	0.222
007	RS	01	33.654	0.235
007	RS	01	34.478	0.236
007	RS	01	35.293	0.233
007	RS	01	36.115	0.236
007	RS	01	36.927	0.235
007	RS	01	37.717	0.234
007	RS	01	38.547	0.235
007	RS	01	39.361	0.233
007	RS	01	40.192	0.234
007	RS	01	41.002	0.238
007	RS	01	41.821	0.234
007	RS	01	42.634	0.233
007	RS	01	43.468	0.236
007	RS	01	44.317	0.235
007	RS	01	45.145	0.354
007	RS	01	46.04	0.122
007	RS	01	46.903	0.122
007	RS	01	47.767	0.236
007	RS	01	48.58	0.122
007	RS	01	49.439	0.236
007	RS	01	50.276	0.123
007	RS	01	51.122	0.238
007	RS	01	51.95	0.236
007	RS	01	52.757	0.235
007	RS	01	53.584	0.234
007	RS	01	54.42	0.24
007	RS	01	55.241	0.237
007	RS	01	56.043	0.233
007	RS	01	56.888	0.237
007	RS	01	57.73	0.352
007	RS	01	58.608	0.123
007	RS	01	59.472	0.121
007	RS	01	60.33	0.122
007	RS	01	61.196	0.123
007	RS	01	62.07	0.235
007	RS	01	62.914	0.377
007	RS	01	63.663	0.233
007	RS	01	64.491	0.235
007	RS	01	65.301	0.233
007	RS	01	66.116	0.235
007	RS	01	66.911	0.235
007	RS	01	67.74	0.234
007	RS	01	68.598	0.122
007	RS	01	69.48	0.123
007	RS	01	70.336	0.124
007	RS	01	71.213	0.122
007	RS	01	72.074	0.238
007	RS	01	72.925	0.236
007	RS	01	73.727	0.236
007	RS	01	74.539	0.232
007	RS	01	75.339	0.234
007	RS	01	76.146	0.238
007	RS	01	76.961	0.237
007	RS	01	77.752	0.233
007	RS	01	78.586	0.237
007	RS	01	79.41	0.353
007	RS	01	80.282	0.234
007	RS	01	81.112	0.122
007	RS	01	81.979	0.124
007	RS	01	82.832	0.123
007	RS	01	83.703	0.123
007	RS	01	84.553	0.236
007	RS	01	85.377	0.124
007	RS	01	86.247	0.236
007	RS	01	87.082	0.123
007	RS	01	87.941	0.237
007	RS	01	88.738	0.236
007	RS	01	89.598	0.236
007	RS	01	90.425	0.235
007	RS	01	91.279	0.235
007	RS	01	92.081	0.232
007	RS	01	92.91	0.238
007	RS	01	93.753	0.123
007	RS	01	94.606	0.122
007	RS	01	95.442	0.239
007	RS	01	96.25	0.233
007	RS	01	97.08	0.236
007	RS	01	97.894	0.234
007	RS	01	98.715	0.235
007	RS	01	99.517	0.234
007	RS	01	100.345	0.236
007	RS	01	101.172	0.238
007	RS	01	102.014	0.241
007	RS	01	102.836	0.122
007	RS	01	103.671	0.237
007	RS	01	104.508	0.238
007	RS	01	105.345	0.238
007	RS	01	106.148	0.21
007	RS	01	106.955	0.235
007	RS	01	107.764	0.234
007	RS	01	108.577	0.382
007	RS	01	109.39	0.397
007	RS	01	110.164	0.234
007	RS	01	110.966	0.234
007	RS	01	111.758	0.23
007	RS	01	112.581	0.238
007	RS	01	113.398	0.237
007	RS	01	114.232	0.235
007	RS	01	115.065	0.122
007	RS	01	115.928	0.237
007	RS	01	116.76	0.237
007	RS	01	117.585	0.237
007	RS	01	118.406	0.235
007	RS	01	119.239	0.235
007	RS	01	120.091	0.234
007	RS	01	120.894	0.237
007	RS	01	121.714	0.238
007	RS	01	122.532	0.235
007	RS	01	123.36	0.381
007	RS	01	124.152	0.398
007	RS	01	124.921	0.233
007	RS	01	125.707	0.233
007	RS	01	126.488	0.235
007	RS	01	127.298	0.212
